user_id,items_count,steam_id,item_id,item_name,playtime_forever,publisher,genres,app_name,title,release_date,tags,reviews_url,specs,price,early_access,developer,user_url_y,funny,posted,recommend,sentiment_analysis,release_year
ChaChing,48.0,7.656119804616792e+16,288470.0,Fable Anniversary,92.0,Microsoft,['RPG'],Fable Anniversary,Fable Anniversary,2014-09-12,"['RPG', 'Classic', 'Adventure', 'Fantasy', 'Open World', 'Singleplayer', 'Remake', 'Atmospheric', 'Action RPG', 'Third Person', 'Action', 'Comedy', 'Story Rich', 'Great Soundtrack', 'Choices Matter', 'Character Customization', 'Medieval', 'Magic', 'Sandbox', 'Funny']",http://steamcommunity.com/app/288470/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",34.99,False,Lionhead Studios,http://steamcommunity.com/id/GungeonRighteer,1 person found this review funny,"Posted May 28, 2015.",True,1,2014
76561198097150329,25.0,7.656119809715034e+16,253940.0,Septerra Core,0.0,Topware Interactive,['RPG'],Septerra Core,Septerra Core,1999-10-31,"['RPG', 'JRPG', 'Turn-Based', 'Singleplayer', 'Isometric', 'Female Protagonist', 'Classic', 'Sci-fi', 'Adventure', 'Story Rich', 'Anime']",http://steamcommunity.com/app/253940/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,sindev,http://steamcommunity.com/profiles/76561198084051373,,Posted March 16.,False,2,1999
animereviewguy,6.0,7.656119809143733e+16,97330.0,Magic: The Gathering - Duels of the Planeswalkers 2013,595.0,Wizards of the Coast LLC,['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2013,Magic: The Gathering - Duels of the Planeswalkers 2013,2012-06-20,"['Card Game', 'Strategy', 'Trading Card Game', 'Multiplayer', 'Singleplayer', 'Fantasy', 'Magic', 'Board Game', 'Co-op']",http://steamcommunity.com/app/97330/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",9.99,False,Stainless Games,http://steamcommunity.com/profiles/76561198091131449,,"Posted November 14, 2014.",True,2,2012
76561198058555953,192.0,7.656119805855595e+16,242640.0,Styx: Master of Shadows,1081.0,Focus Home Interactive,['Action'],Styx: Master of Shadows,Styx: Master of Shadows,2014-10-07,"['Stealth', 'Fantasy', 'Singleplayer', 'Adventure', 'Action', 'Third Person', 'RPG', 'Assassin', 'Parkour', 'Steampunk', 'Atmospheric', 'Magic', 'Dark Fantasy', 'Story Rich', 'Open World', 'Difficult', 'Great Soundtrack', 'Gore', 'Indie', 'Sandbox']",http://steamcommunity.com/app/242640/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",29.99,False,Cyanide Studio,http://steamcommunity.com/profiles/76561198008426280,,Posted May 21.,True,2,2014
76561198064933096,29.0,7.656119806493309e+16,395200.0,Ben and Ed,92.0,Sluggerfly,"['Action', 'Adventure', 'Indie']",Ben and Ed,Ben and Ed,2015-12-08,"['Action', 'Indie', 'Zombies', '3D Platformer', 'Adventure', 'Parkour', 'Gore', 'Difficult', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Multiplayer', 'Horror', 'Comedy', 'Sports', 'Blood', 'Platformer', 'Dark Humor']",http://steamcommunity.com/app/395200/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",9.99,False,Sluggerfly,http://steamcommunity.com/id/jikefree,,Posted March 10.,True,2,2015
76561198067047321,0.0,7.656119806704733e+16,219990.0,Grim Dawn,2340.0,Crate Entertainment,"['Action', 'Adventure', 'Indie', 'RPG']",Grim Dawn,Grim Dawn,2016-02-25,"['Action RPG', 'RPG', 'Hack and Slash', 'Loot', 'Dark Fantasy', 'Multiplayer', 'Co-op', 'Singleplayer', 'Indie', 'Action', 'Dungeon Crawler', 'Dark', 'Adventure', 'Post-apocalyptic', 'Isometric', 'Fantasy', 'Kickstarter', 'Atmospheric', 'Crowdfunded', 'Zombies']",http://steamcommunity.com/app/219990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",24.99,False,Crate Entertainment,http://steamcommunity.com/profiles/76561198079009374,,"Posted December 15, 2013.",True,2,2016
ceffly,73.0,7.656119808274427e+16,255420.0,Magic 2015,150.0,Wizards of the Coast,['Strategy'],Magic 2015 - Duels of the Planeswalkers,Magic 2015 - Duels of the Planeswalkers,2014-07-16,"['Card Game', 'Strategy', 'Trading Card Game', 'Magic', 'Multiplayer', 'Turn-Based', 'Fantasy', 'Singleplayer', 'Turn-Based Strategy', 'Adventure']",http://steamcommunity.com/app/255420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats']",9.99,False,Stainless Games,http://steamcommunity.com/id/Panx2,,"Posted October 2, 2014.",True,2,2014
76561198088844840,125.0,7.656119808884483e+16,357330.0,Space Beast Terror Fright,672.0,nornware AB,"['Action', 'Indie', 'Early Access']",Space Beast Terror Fright,Space Beast Terror Fright,2015-04-06,"['Early Access', 'Indie', 'Action', 'FPS', 'Aliens', 'Horror', 'Sci-fi', 'Rogue-like', 'Co-op', 'Local Co-Op', 'Survival Horror', 'Procedural Generation', 'First-Person', 'Multiplayer', 'Split Screen']",http://steamcommunity.com/app/357330/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Leaderboards']",14.99,True,nornware AB,http://steamcommunity.com/profiles/76561198052106915,,"Posted November 6, 2015.",True,1,2015
76561198042333692,128.0,7.65611980423337e+16,472680.0,Elisa: The Innkeeper - Prequel,83.0,Neoclassic Games,"['Adventure', 'Casual', 'Free to Play', 'Indie']",Elisa: The Innkeeper - Prequel,Elisa: The Innkeeper - Prequel,2016-06-14,"['Free to Play', 'Visual Novel', 'Anime', 'Nudity', 'Sexual Content', 'Adventure', 'Indie', 'Casual', 'Mature', 'Female Protagonist']",http://steamcommunity.com/app/472680/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",0.0,False,Neoclassic Games,http://steamcommunity.com/profiles/76561198071955492,,Posted July 5.,True,2,2016
76561198028908163,120.0,7.656119802890816e+16,7020.0,Rogue Trooper,0.0,Rebellion,['Action'],Rogue Trooper,Rogue Trooper,2006-05-23,"['Action', 'Third-Person Shooter', 'Sci-fi', 'Third Person', 'Shooter', 'Classic', 'Multiplayer']",http://steamcommunity.com/app/7020/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op']",9.99,False,Rebellion,http://steamcommunity.com/id/juanceCABJ,1 person found this review funny,Posted May 11.,True,2,2006
absolutelyNobody,48.0,7.656119807872784e+16,47920.0,Shift 2 Unleashed,32.0,Electronic Arts,['Racing'],Shift 2 Unleashed,Shift 2 Unleashed,2011-03-29,"['Racing', 'Simulation', 'Driving', 'Multiplayer', 'Realistic']",http://steamcommunity.com/app/47920/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",19.99,False,Slightly Mad Studios,http://steamcommunity.com/id/tehrelshrek,,"Posted December 29, 2015.",True,0,2011
curlybob619,137.0,7.656119804841778e+16,208500.0,F1 2012,29.0,Codemasters,"['Racing', 'Simulation', 'Sports']",F1 2012™,F1 2012™,2012-09-17,"['Racing', 'Simulation', 'Sports', 'Realistic', 'Multiplayer', 'Controller', 'Driving', 'Singleplayer']",http://steamcommunity.com/app/208500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",19.99,False,Codemasters Birmingham,,,"Posted August 12, 2013.",True,2,2012
76561198087543295,17.0,7.65611980875433e+16,229870.0,ShootMania Storm,629.0,Ubisoft,['Action'],ShootMania Storm,ShootMania Storm,2013-04-10,"['Action', 'FPS', 'Multiplayer', 'Level Editor', 'Moddable', 'Shooter', 'Fast-Paced', 'Competitive', 'Arena Shooter', 'Co-op']",http://steamcommunity.com/app/229870/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",19.99,False,Nadeo,,,"Posted July 14, 2014.",False,2,2013
76561198049213233,0.0,7.656119804921323e+16,273840.0,Stock Car Extreme,56.0,Reiza Studios,"['Racing', 'Simulation', 'Sports']",Stock Car Extreme,Stock Car Extreme,2015-02-11,"['Racing', 'Simulation', 'Sports', 'Realistic', 'Multiplayer']",http://steamcommunity.com/app/273840/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Partial Controller Support']",14.99,False,Reiza Studios,http://steamcommunity.com/id/dotasupimpa,,"Posted July 13, 2015.",True,1,2015
disckord,34.0,7.656119806049392e+16,95400.0,ibb & obb,416.0,Sparpweed,"['Action', 'Adventure', 'Indie']",ibb & obb,ibb &amp; obb,2014-05-26,"['Co-op', 'Indie', 'Puzzle', 'Local Co-Op', 'Platformer', 'Adventure', 'Online Co-Op', 'Cute', 'Action', 'Multiplayer', 'Puzzle-Platformer', '2D', 'Great Soundtrack', 'Casual', 'Difficult', 'Family Friendly']",http://steamcommunity.com/app/95400/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",11.99,False,"Sparpweed,Codeglue",http://steamcommunity.com/profiles/76561198018613178,,Posted January 21.,True,2,2014
kurouminami,5.0,7.656119806840389e+16,216260.0,Don Bradman Cricket 14,18.0,Big Ant Studios,"['Indie', 'Simulation', 'Sports']",Don Bradman Cricket 14,Don Bradman Cricket 14,2014-06-26,"['Sports', 'Simulation', 'Indie', 'Multiplayer']",http://steamcommunity.com/app/216260/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",39.99,False,Big Ant Studios,http://steamcommunity.com/id/theepichunter,2 people found this review funny,"Posted December 5, 2015.",True,2,2014
76561198068092609,32.0,7.65611980680926e+16,369400.0,Let the Cat In,0.0,Eforb,"['Casual', 'Free to Play', 'Indie', 'Strategy']",Let the Cat in,Let the Cat in,2015-08-27,"['Free to Play', 'Female Protagonist', 'Story Rich', 'Cute', 'Indie', 'Great Soundtrack', 'Casual', 'Puzzle', 'Strategy', 'Family Friendly', 'Singleplayer', 'Anime', 'Action', 'Survival', 'Shooter', 'Difficult', 'Open World', 'Atmospheric', 'Walking Simulator', 'Simulation']",http://steamcommunity.com/app/369400/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Steam Turn Notifications']",0.0,False,Eforb,http://steamcommunity.com/profiles/76561198053676746,,"Posted August 31, 2015.",True,2,2015
76561198043450950,0.0,7.656119804345094e+16,286570.0,F1 2015,9075.0,"Codemasters, Feral Interactive (Linux)","['Racing', 'Sports']",F1 2015,F1 2015,2015-07-09,"['Racing', 'Sports', 'Simulation', 'Driving', 'Realistic', 'Multiplayer', 'Singleplayer']",http://steamcommunity.com/app/286570/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",39.99,False,"Codemasters,Feral Interactive (Linux)",http://steamcommunity.com/profiles/76561198081677554,1 person found this review funny,"Posted July 18, 2015.",True,2,2015
debuffsau,79.0,7.656119799533362e+16,226580.0,F1 2014,6270.0,Codemasters,"['Racing', 'Sports']",F1 2014,F1 2014,2014-10-16,"['Racing', 'Sports', 'Simulation', 'Multiplayer', 'Singleplayer', 'Co-op', 'Driving', 'Arcade', 'Realistic']",http://steamcommunity.com/app/226580/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",29.99,False,Codemasters,http://steamcommunity.com/profiles/76561198098061553,,"Posted May 26, 2015.",True,2,2014
76561198011403714,221.0,7.656119801140371e+16,391040.0,F1 2016,2164.0,"Codemasters, Feral Interactive (Mac)","['Racing', 'Simulation', 'Sports']",F1 2016,F1 2016,2016-08-18,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving', 'Realistic', 'Strategy', 'Controller', 'Co-op', 'Action', 'Free to Play']",http://steamcommunity.com/app/391040/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",59.99,False,"Codemasters,Feral Interactive (Mac)",http://steamcommunity.com/id/some_sorta_pie,,Posted August 19.,True,2,2016
76561198074056771,62.0,7.656119807405677e+16,262120.0,Toy Soldiers: Complete,717.0,Signal Studios,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Toy Soldiers: Complete,Toy Soldiers: Complete,2016-02-17,"['Tower Defense', 'Action', 'Strategy', 'Casual', 'Indie', 'Simulation', 'Multiplayer', 'Co-op', 'Cold War', 'Shooter', 'Arcade', 'Singleplayer', 'World War I', 'War', 'Local Co-Op']",http://steamcommunity.com/app/262120/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,"Signal Studios,Krome Studios",http://steamcommunity.com/id/RadicalRevy,,"Posted May 2, 2014.",True,2,2016
76561198172227327,34.0,7.656119817222733e+16,340350.0,Quintet,1.0,Carmine T. Guida,"['Action', 'Free to Play', 'Indie']",Quintet,Quintet,2013-02-01,"['Free to Play', 'Indie', 'Action', 'Space', 'Multiplayer', 'Sci-fi', 'Co-op']",http://steamcommunity.com/app/340350/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Partial Controller Support']",0.0,False,Carmine T. Guida,http://steamcommunity.com/id/trainsmurf,,"Posted May 30, 2015.",False,1,2013
D_L_S,0.0,7.656119805218152e+16,356520.0,Port of Call,5.0,Underdog Games,"['Adventure', 'Indie']",Port of Call,Port of Call,2015-08-28,"['Indie', 'Adventure', 'Free to Play', 'Experimental', 'Short', 'Horror', 'Atmospheric', 'First-Person', 'Walking Simulator']",http://steamcommunity.com/app/356520/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",0.0,False,Underdog Games,http://steamcommunity.com/id/Limo1300,,Posted April 18.,True,2,2015
76561198089101981,62.0,7.656119808910198e+16,352010.0,Beach Bounce,1.0,BurstRay Games,"['Adventure', 'Casual', 'Indie']",Beach Bounce,Beach Bounce,2015-08-14,"['Nudity', 'Visual Novel', 'Anime', 'Indie', 'Mature', 'Casual', 'Adventure', 'Singleplayer', 'Episodic', 'Sexual Content']",http://steamcommunity.com/app/352010/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",7.99,False,BurstRay Games,http://steamcommunity.com/profiles/76561198038075062,,"Posted September 2, 2015.",False,2,2015
76561198038293072,191.0,7.656119803829307e+16,205060.0,BIT.TRIP CORE,1.0,Gaijin Games,"['Action', 'Indie']",BIT.TRIP CORE,BIT.TRIP CORE,2012-10-02,"['Indie', 'Action', 'Rhythm', 'Music']",http://steamcommunity.com/app/205060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support']",9.99,False,Gaijin Games,,,"Posted May 19, 2013.",True,1,2012
WagglyBump,0.0,7.656119811387758e+16,361550.0,Cradle,265.0,Flying Cafe for Semianimals,"['Adventure', 'Indie']",Cradle,Cradle,2015-07-24,"['Adventure', 'Sci-fi', 'Indie', 'Atmospheric', 'First-Person', 'Exploration', 'Puzzle', 'Open World', 'Singleplayer', 'Story Rich', 'Cyberpunk', 'Walking Simulator', 'Nudity', 'Great Soundtrack', 'Short', 'Female Protagonist']",http://steamcommunity.com/app/361550/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",12.99,False,Flying Cafe for Semianimals,,,"Posted August 22, 2015.",True,2,2015
76561198059327458,3.0,7.656119805932746e+16,409660.0,Angry Video Game Nerd II: ASSimilation,230.0,Rooster Teeth Games,"['Action', 'Adventure', 'Indie']",Angry Video Game Nerd II: ASSimilation,Angry Video Game Nerd II: ASSimilation,2016-03-29,"['Action', 'Indie', 'Adventure', 'Platformer', 'Memes', 'Difficult', 'Great Soundtrack', '2D', 'Pixel Graphics', 'Singleplayer', 'Retro', 'Funny', 'Comedy']",http://steamcommunity.com/app/409660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",9.99,False,FreakZone Games,http://steamcommunity.com/profiles/76561197972758795,,Posted July 10.,True,0,2016
76561198085121097,10.0,7.65611980851211e+16,290280.0,Volt,0.0,Quantized Bit,"['Action', 'Indie']",Volt,Volt,2014-04-14,"['Indie', 'Action', 'Puzzle', 'Platformer', '2D']",http://steamcommunity.com/app/290280/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards']",1.99,False,Quantized Bit,,,"Posted December 27, 2014.",True,2,2014
jayt24seven,117.0,7.656119805178085e+16,269770.0,Secrets of Grindea,236.0,Pixel Ferrets,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Secrets of Grindea,Secrets of Grindea,2015-07-13,"['Early Access', 'RPG', 'Adventure', 'Pixel Graphics', 'Action RPG', 'Multiplayer', 'Online Co-Op', 'Action', 'Indie', '2D', 'Co-op', 'Open World', 'JRPG', 'Puzzle', 'Great Soundtrack', 'Anime', 'Character Customization', 'Rogue-like', 'Singleplayer', 'Top-Down']",http://steamcommunity.com/app/269770/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",14.99,True,Pixel Ferrets,,,Posted June 30.,True,2,2015
ectopuddingg,173.0,7.656119800427642e+16,286340.0,FarSky,4566.0,Farsky Interactive,"['Adventure', 'Indie']",FarSky,FarSky,2014-04-25,"['Survival', 'Open World', 'Underwater', 'Adventure', 'Sandbox', 'Crafting', 'Indie', 'First-Person', 'Building', 'Exploration', 'Singleplayer', 'Atmospheric', 'Multiplayer', 'Simulation', 'Action', 'FPS', 'Horror', 'Casual', 'Short', 'Strategy']",http://steamcommunity.com/app/286340/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,Farsky Interactive,http://steamcommunity.com/id/ThereSheBlows,,"Posted August 30, 2014.",True,2,2014
76561198029380477,21.0,7.656119802938048e+16,287580.0,Pandora: First Contact,254.0,Slitherine Ltd.,"['Simulation', 'Strategy']",Pandora: First Contact,Pandora: First Contact,2013-11-14,"['Strategy', '4X', 'Turn-Based Strategy', 'Sci-fi', 'Singleplayer', 'Simulation', 'Multiplayer', 'Hex Grid', 'Turn-Based', 'Space', 'Replay Value']",http://steamcommunity.com/app/287580/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud']",29.99,False,Proxy Studios,,,"Posted April 5, 2015.",True,2,2013
Vitriolicism,198.0,7.656119804091294e+16,293860.0,White Noise Online,131.0,Milkstone Studios,"['Adventure', 'Casual', 'Indie']",White Noise Online,White Noise Online,2014-05-22,"['Horror', 'Indie', 'Adventure', 'Casual', 'Co-op', 'Multiplayer', 'Exploration', 'Team-Based', 'Psychological Horror', 'Replay Value', 'Controller', 'First-Person', 'Walking Simulator']",http://steamcommunity.com/app/293860/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,Milkstone Studios,,,"Posted October 9, 2014.",True,2,2014
76561198039867901,25.0,7.65611980398679e+16,239250.0,Castlevania: Lords of Shadow 2,0.0,Konami Digital Entertainment,"['Action', 'Adventure']",Castlevania: Lords of Shadow 2,Castlevania: Lords of Shadow 2,2014-02-25,"['Action', 'Adventure', 'Vampire', 'Hack and Slash', 'Gothic', 'Singleplayer', 'Third Person', 'Fantasy', 'Action RPG', 'Metroidvania', 'Dark', 'Violent', 'RPG', 'Story Rich', 'Horror', 'Gore', 'Atmospheric', 'Great Soundtrack', 'Spectacle fighter', 'Platformer']",http://steamcommunity.com/app/239250/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",39.99,False,MercurySteam,http://steamcommunity.com/profiles/76561198074763789,,"Posted January 22, 2015.",True,0,2014
bugh46,130.0,7.656119804961784e+16,423230.0,Furi,493.0,The Game Bakers,['Action'],Furi,Furi,2016-07-05,"['Great Soundtrack', 'Difficult', 'Action', 'Bullet Hell', 'Hack and Slash', 'Singleplayer', 'Indie', 'Cyberpunk', 'Atmospheric', 'Spectacle fighter', 'Character Action Game', 'Top-Down', 'Fast-Paced', 'Anime', 'Story Rich', 'Controller', 'Arcade', 'Stylized', 'Sci-fi', ""Beat 'em up""]",http://steamcommunity.com/app/423230/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",19.99,False,The Game Bakers,,3 people found this review funny,Posted July 16.,True,0,2016
GetTH,25.0,7.656119809105488e+16,251630.0,The Impossible Game,194.0,FlukeDude,['Indie'],The Impossible Game,The Impossible Game,2014-05-08,"['Indie', 'Great Soundtrack', 'Difficult', 'Platformer', 'Level Editor', 'Music', 'Casual', '2D', 'Singleplayer']",http://steamcommunity.com/app/251630/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Includes level editor']",4.99,False,Grip Games,http://steamcommunity.com/profiles/76561198036822015,,"Posted May 23, 2014.",True,2,2014
76561198008977734,36.0,7.656119800897773e+16,263320.0,Saturday Morning RPG,0.0,Actigame Publishing Corp.,"['Indie', 'RPG']",Saturday Morning RPG,Saturday Morning RPG,2014-01-29,"['RPG', 'Indie', 'Turn-Based', 'Comedy', '1980s', 'Parody', 'Singleplayer', 'JRPG', 'Funny', 'Retro', 'Great Soundtrack', 'Pixel Graphics', 'Cartoon']",http://steamcommunity.com/app/263320/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",6.99,False,Mighty Rabbit Studios,http://steamcommunity.com/profiles/76561198015981146,,"Posted February 6, 2014.",True,2,2014
76561198035871783,128.0,7.656119803587178e+16,286260.0,fault - milestone one,0.0,Sekai Project,['Adventure'],fault - milestone one,fault - milestone one,2013-08-09,"['Visual Novel', 'Anime', 'Female Protagonist', 'Singleplayer', 'Fantasy', 'Story Rich', 'Great Soundtrack', 'Indie', 'Adventure', 'Mature', 'Casual']",http://steamcommunity.com/app/286260/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,ALICE IN DISSONANCE,http://steamcommunity.com/id/ProfChadington,,"Posted June 16, 2015.",True,2,2013
euzo,197.0,7.656119798060059e+16,293900.0,Pivvot,279.0,Fixpoint Productions Ltd.,"['Action', 'Casual', 'Indie']",Pivvot,Pivvot,2014-07-14,"['Indie', 'Casual', 'Action', 'Great Soundtrack', 'Fast-Paced', 'Local Co-Op', 'Difficult', 'Singleplayer', 'Local Multiplayer', 'Colorful', 'Controller', '2D', 'Minimalist', '4 Player Local']",http://steamcommunity.com/app/293900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",4.99,False,Fixpoint Productions Ltd.,http://steamcommunity.com/id/ShnishMan,1 person found this review funny,"Posted July 14, 2014.",True,2,2014
76561198045432732,12.0,7.656119804543274e+16,315810.0,eden*,0.0,MangaGamer,['Adventure'],eden*,eden*,2015-01-30,"['Anime', 'Visual Novel', 'Story Rich', 'Adventure', 'Romance', 'Singleplayer', 'Cute', 'Great Soundtrack', 'Nudity', 'Sci-fi', 'Linear', 'Female Protagonist', '2D']",http://steamcommunity.com/app/315810/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,minori,http://steamcommunity.com/id/DarkGhostWolf,1 person found this review funny,"Posted August 29, 2015.",True,2,2015
ggExecute,89.0,7.656119802649266e+16,297120.0,Heavy Bullets,0.0,Devolver Digital,"['Action', 'Indie']",Heavy Bullets,Heavy Bullets,2014-09-18,"['Indie', 'FPS', 'Action', 'Rogue-like', 'Shooter', 'Rogue-lite', 'Singleplayer', 'First-Person', 'Difficult', 'Retro', 'Perma Death', 'Horror', 'Dungeon Crawler', 'Procedural Generation', 'Psychedelic', 'Adventure']",http://steamcommunity.com/app/297120/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",9.99,False,Terri Vellmann,http://steamcommunity.com/profiles/76561198074508314,,"Posted July 3, 2014.",True,0,2014
04061993,214.0,7.656119807529861e+16,327500.0,Zenzizenzic,121.0,Adult Swim Games,"['Action', 'Indie']",Zenzizenzic,Zenzizenzic,2015-07-23,"['Indie', 'Action', 'Bullet Hell', 'Twin Stick Shooter']",http://steamcommunity.com/app/327500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",9.99,False,bitHuffel,,,"Posted July 28, 2015.",True,2,2015
76561198048572239,14.0,7.656119804857224e+16,387340.0,Hyperdimension Neptunia U: Action Unleashed,0.0,Idea Factory International,"['Action', 'RPG']",Hyperdimension Neptunia U: Action Unleashed,Hyperdimension Neptunia U: Action Unleashed,2016-03-21,"['Anime', 'Action', 'Hack and Slash', 'Female Protagonist', 'Nudity', 'RPG', 'JRPG', 'Cute', 'Singleplayer', ""Beat 'em up"", 'Comedy', 'Mature', 'Funny', 'Visual Novel', 'Great Soundtrack', 'Memes', 'Sexual Content', 'Adventure', 'Story Rich']",http://steamcommunity.com/app/387340/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",29.99,False,"Idea Factory,Compile Heart,Tamsoft",,4 people found this review funny,Posted March 25.,True,2,2016
